"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.387516000E0,3.976625204E-1,7.182404399E-1,-3.159346431E-2
7.407603000E0,3.302630782E-1,5.760257840E-1,-4.894873872E-2
7.427690000E0,1.889560074E-1,8.170173764E-1,-3.266956806E-1
7.447777000E0,1.578851789E-1,1.400769591E0,-6.456416845E-1
7.467864000E0,1.420198530E-1,1.950194120E0,-5.734625459E-1
7.487951000E0,-2.677027881E-1,1.768069863E0,-2.010876834E-1
7.508038000E0,-1.983455569E-1,1.270706892E0,-2.885592282E-1
7.528125000E0,-5.723429844E-2,1.086210847E0,-1.857822239E-1
7.548212000E0,4.008333385E-2,7.410085797E-1,9.383369237E-2
7.568299000E0,2.252188325E-2,7.109792233E-1,4.999530017E-1
