"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.0017844700E+02,2.388626099E1,2.899362183E1,2.334306335E1
7.0019840400E+02,2.397796631E1,2.862109375E1,2.370642090E1
7.0021836100E+02,2.399044800E1,2.853787231E1,2.397850037E1
7.0023831800E+02,2.398452759E1,2.812640381E1,2.377319336E1
7.0025827500E+02,2.429452515E1,2.784881592E1,2.373199463E1
7.0027823200E+02,2.456010437E1,2.779022217E1,2.382113647E1
7.0029818900E+02,2.491688538E1,2.733306885E1,2.354254150E1
7.0031814500E+02,2.526814270E1,2.711648560E1,2.354385376E1
7.0033810200E+02,2.541880798E1,2.724871826E1,2.306726074E1
7.0035805900E+02,2.503672791E1,2.730294800E1,2.301321411E1
7.0037801600E+02,2.503065491E1,2.751525879E1,2.297879028E1
7.0039797300E+02,2.468339539E1,2.763137817E1,2.309120178E1
7.0041793000E+02,2.426094055E1,2.767901611E1,2.329431152E1
7.0043788700E+02,2.379539490E1,2.765682983E1,2.370341492E1
7.0045784300E+02,2.351979065E1,2.776693726E1,2.390429688E1
7.0047780000E+02,2.320893860E1,2.782998657E1,2.430981445E1
7.0049775700E+02,2.297325134E1,2.799731445E1,2.447395325E1
7.0051771400E+02,2.264404297E1,2.816693115E1,2.480926514E1
7.0053767100E+02,2.210507202E1,2.801391602E1,2.513160706E1
7.0055762800E+02,2.227772522E1,2.804165649E1,2.533665466E1
7.0057758500E+02,2.244909668E1,2.762942505E1,2.546260071E1
7.0059754100E+02,2.239616394E1,2.723339844E1,2.563446045E1
7.0061749800E+02,2.251541138E1,2.703036499E1,2.563874817E1
7.0063745500E+02,2.227691650E1,2.674108887E1,2.585952759E1
7.0065741200E+02,2.212034607E1,2.643054199E1,2.619744873E1
7.0067736900E+02,2.218234253E1,2.616943359E1,2.618524170E1
7.0069732600E+02,2.237023926E1,2.598123169E1,2.582836914E1
7.0071728300E+02,2.255999756E1,2.581951904E1,2.587152100E1
7.0073723900E+02,2.238113403E1,2.565866089E1,2.558433533E1
7.0075719600E+02,2.247201538E1,2.584756470E1,2.534158325E1
7.0077715300E+02,2.222766113E1,2.576025391E1,2.500897217E1
7.0079711000E+02,2.222770691E1,2.589630127E1,2.477340698E1
7.0081706700E+02,2.198445129E1,2.595220947E1,2.463043213E1
7.0083702400E+02,2.181420898E1,2.595181274E1,2.460896301E1
7.0085698100E+02,2.191972351E1,2.623651123E1,2.433204651E1
7.0087693900E+02,2.195080566E1,2.623434448E1,2.421929932E1
7.0089689500E+02,2.212033081E1,2.630300903E1,2.402124023E1
